,COD_CPPOP_CRI,IRPAR_USAGE_V12_MAX,IRPRO_USAGE_V12_MAX,QUA_INT_1_BRP,QUA_INT_MAX_BRP,CODTYP_CRT_TRAVAIL_CRI,COD_SITU_LOGT_CRI,COD_TYPE_MARCHE_CRI,IND_PRIMO_ACCEDT_CRI,TOP_NAT_FR_CRI,g_MNT_TOT_ASSURANCE_CRI,g_COUT_RACHAT_BRP,g_quotite,g_PCT_TEG_TAEG_CRI,g_MOY_ANC_PROF_BRP,g_BEST_APPORT_TX_BRP,defaut_36mois
101583,0,0,1,0,1,0,1,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_3,grp_4,0
101584,0,0,1,0,0,0,2,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_1,grp_2,0
101585,1,2,1,0,1,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,,0
101586,1,0,1,1,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_2,grp_2,0
101587,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_1,grp_4,0
101588,0,0,1,0,0,0,2,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_2,grp_2,0
101589,0,2,1,0,0,0,1,1,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_2,0
101590,0,0,0,3,2,0,2,1,1,1,grp_1,grp_3,grp_3,grp_2,grp_3,,0
101591,0,0,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
101592,2,2,0,0,1,0,3,0,1,1,grp_2,grp_2,grp_2,grp_2,grp_1,,0
101593,1,1,1,0,0,0,3,0,0,1,grp_1,grp_3,grp_1,grp_3,grp_3,,0
101594,2,1,1,0,0,0,2,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_2,grp_2,0
101595,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
101596,0,0,1,2,1,0,2,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,,0
101597,0,2,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_3,0
101598,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_4,grp_1,grp_3,grp_3,0
101599,0,0,1,1,0,0,1,1,0,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_2,0
101600,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_2,0
101601,0,1,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_2,0
101602,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_1,grp_1,grp_2,grp_2,0
101603,0,2,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_4,grp_2,grp_1,grp_4,0
101604,0,0,1,2,1,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_3,0
101605,2,0,1,0,0,0,3,0,1,1,grp_2,grp_2,grp_2,grp_3,grp_2,,0
101606,1,0,1,0,1,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_2,0
101607,0,2,1,0,0,1,2,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
101608,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_1,grp_4,0
101609,0,0,1,2,1,0,1,1,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_3,0
101610,0,0,1,0,0,2,1,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_2,grp_4,0
101611,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
101612,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_1,grp_2,grp_4,0
101613,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
101614,0,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_3,grp_2,0
101615,2,2,0,2,1,0,3,1,1,1,grp_1,grp_2,grp_1,grp_2,grp_1,,0
101616,0,2,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_4,0
101617,0,0,1,2,1,2,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,grp_2,0
101618,0,2,1,1,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_1,grp_1,grp_1,0
101619,0,0,1,0,0,0,2,1,1,1,grp_3,grp_3,grp_4,grp_3,grp_1,grp_4,0
101620,0,2,1,0,0,2,2,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_3,0
101621,2,0,1,0,0,0,1,0,1,1,grp_1,grp_2,grp_1,grp_2,grp_1,grp_3,0
101622,0,0,1,0,0,2,2,0,0,1,grp_3,grp_3,grp_2,grp_3,grp_2,,0
101623,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_1,0
101624,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_3,grp_1,0
101625,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_2,grp_2,grp_3,,0
101626,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_3,,0
101627,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_2,grp_3,0
101628,2,0,1,0,0,2,3,0,1,1,grp_2,grp_2,grp_1,grp_3,grp_3,,0
101629,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_3,grp_1,grp_3,0
101630,2,0,1,2,1,2,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_1,0
101631,2,2,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
101632,0,0,1,0,0,2,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,,0
101633,2,1,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_2,grp_3,grp_1,grp_3,0
101634,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,grp_2,0
101635,1,0,1,0,0,2,3,0,1,1,grp_1,grp_3,grp_1,grp_4,grp_2,,0
101636,0,0,1,2,1,2,1,0,0,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_2,0
101637,2,0,1,0,0,0,3,0,0,1,grp_2,grp_1,grp_1,grp_3,grp_2,grp_2,0
101638,2,0,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_2,grp_3,grp_1,grp_3,0
101639,2,1,0,2,1,0,3,1,1,1,grp_1,grp_1,grp_3,grp_2,grp_2,grp_2,0
101640,1,0,1,0,0,1,3,0,1,1,grp_2,grp_3,grp_3,grp_1,grp_1,grp_4,0
101641,2,0,1,1,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_3,grp_1,grp_1,0
101642,0,0,1,1,0,0,1,0,1,1,grp_2,grp_3,grp_4,grp_1,grp_1,grp_4,0
101643,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_3,grp_3,grp_3,grp_2,0
101644,0,0,1,0,0,2,1,0,0,1,grp_2,grp_3,grp_4,grp_1,grp_1,grp_4,0
101645,0,0,1,0,0,2,3,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_3,,0
101646,0,2,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_4,grp_1,grp_2,grp_4,0
101647,0,0,1,0,0,0,3,1,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
101648,0,0,1,2,1,2,2,1,0,1,grp_2,grp_3,grp_3,grp_3,grp_2,grp_3,0
101649,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,,0
101650,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_1,grp_3,0
101651,0,1,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
101652,0,0,1,2,1,0,2,1,1,1,grp_1,grp_3,grp_3,grp_1,grp_3,,0
101653,1,0,1,0,0,0,1,1,0,1,grp_2,grp_3,grp_3,grp_1,grp_3,grp_4,0
101654,0,1,1,0,0,0,3,0,1,0,grp_3,grp_3,grp_3,grp_2,grp_2,grp_2,0
101655,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_2,grp_3,0
101656,0,0,1,0,0,2,2,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_2,grp_4,0
101657,0,0,1,1,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_3,grp_1,0
101658,2,1,1,2,1,2,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_2,grp_2,0
101659,0,0,1,0,1,0,3,1,1,1,grp_2,grp_3,grp_1,grp_1,grp_3,grp_1,0
101660,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_2,grp_3,0
101661,1,1,1,0,0,0,3,1,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
101662,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_3,grp_2,0
101663,2,0,1,1,0,2,2,0,1,1,grp_1,grp_1,grp_2,grp_1,grp_3,grp_1,0
101664,2,2,1,0,1,0,3,1,1,1,grp_2,grp_1,grp_1,grp_3,grp_2,grp_2,0
101665,1,0,1,0,0,1,3,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
101666,0,0,1,0,0,0,3,1,1,1,grp_3,grp_3,grp_4,grp_2,grp_1,grp_3,0
101667,2,1,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_3,grp_3,grp_2,grp_2,0
101668,0,0,1,2,1,0,2,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,grp_2,0
101669,0,0,1,0,0,2,1,0,0,1,grp_2,grp_3,grp_2,grp_2,grp_1,,0
101670,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_1,grp_1,grp_2,0
101671,0,0,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_3,grp_3,0
101672,0,0,1,2,0,2,3,1,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_2,0
101673,0,0,1,1,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_3,grp_3,grp_4,0
101674,1,2,1,0,0,2,1,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,grp_4,0
101675,0,2,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_2,grp_1,grp_1,,0
101676,2,0,1,2,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_3,0
101677,2,0,1,0,0,0,3,0,1,1,grp_1,grp_2,grp_2,grp_1,grp_3,grp_1,0
101678,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_1,grp_2,0
101679,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_2,grp_2,grp_3,,0
101680,0,2,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
101681,0,0,1,0,0,2,1,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_1,0
101682,2,2,1,2,1,2,3,1,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
101683,0,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_1,grp_3,0
101684,1,0,1,0,0,0,3,1,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,grp_2,0
101685,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_1,0
101686,2,0,1,0,0,0,1,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_1,grp_2,0
101687,2,2,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_3,grp_3,0
101688,0,2,1,1,0,0,2,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
101689,2,2,0,1,0,0,3,1,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,grp_2,0
101690,1,0,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_2,0
101691,2,0,1,2,1,0,3,0,1,1,grp_3,grp_2,grp_1,grp_3,grp_1,grp_2,0
101692,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
101693,2,0,1,0,0,0,3,0,1,1,grp_3,grp_1,grp_2,grp_3,grp_1,,0
101694,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_3,grp_2,0
101695,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_2,grp_3,0
101696,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_2,grp_2,grp_1,grp_2,0
101697,2,0,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
101698,1,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
101699,0,0,1,0,0,0,3,0,0,1,grp_1,grp_3,grp_1,grp_1,grp_3,grp_3,0
101700,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_3,grp_3,grp_2,grp_4,0
101701,2,0,1,2,1,0,1,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_2,grp_3,0
101702,0,1,0,1,0,0,3,1,1,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_2,0
101703,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_3,grp_2,0
101704,0,0,1,0,0,2,2,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
101705,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_2,grp_3,grp_1,grp_2,0
101706,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_2,grp_2,0
101707,0,0,1,0,0,2,3,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_2,grp_2,0
101708,0,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
101709,0,0,1,0,0,1,3,0,0,1,grp_2,grp_3,grp_4,grp_2,grp_3,grp_4,0
101710,2,0,1,1,0,2,3,0,1,1,grp_2,grp_1,grp_2,grp_3,grp_1,grp_2,0
101711,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_2,grp_2,0
101712,0,2,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_3,0
101713,2,0,1,2,1,2,3,0,1,1,grp_3,grp_2,grp_2,grp_3,grp_2,grp_2,0
101714,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_2,grp_1,grp_2,0
101715,2,0,1,2,1,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_1,grp_2,0
101716,1,1,0,0,0,0,1,1,0,1,grp_3,grp_3,grp_3,grp_2,grp_1,,0
101717,2,0,1,0,0,0,3,0,1,1,grp_1,grp_2,grp_2,grp_1,grp_2,grp_3,0
101718,0,0,1,2,1,0,1,0,0,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_3,0
101719,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_2,grp_2,grp_2,0
101720,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_1,,0
101721,0,2,1,1,0,2,3,0,1,1,grp_1,grp_3,grp_3,grp_3,grp_1,,1
101722,0,0,1,0,0,1,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_4,0
101723,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_3,grp_3,grp_3,grp_2,0
101724,0,2,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_2,grp_2,grp_3,,0
101725,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,,0
101726,2,0,1,0,0,2,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_2,grp_2,0
101727,0,0,1,2,1,0,2,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_3,,0
101728,0,0,1,0,1,0,2,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_3,0
101729,2,2,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,grp_2,0
101730,2,1,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_2,grp_3,grp_1,0
101731,2,0,1,0,0,0,1,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_3,grp_1,0
101732,0,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_2,grp_1,0
101733,0,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_2,,0
101734,0,2,1,0,0,2,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_3,0
101735,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_3,grp_2,grp_2,0
101736,0,2,1,2,1,0,1,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_3,0
101737,0,2,1,2,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,,0
101738,1,0,1,0,0,0,3,1,1,1,grp_1,grp_3,grp_2,grp_2,grp_1,,0
101739,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_1,0
101740,0,0,1,0,0,1,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_3,grp_1,0
101741,2,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
101742,2,0,1,2,1,2,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,,0
101743,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_2,grp_3,grp_2,0
101744,2,0,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_3,grp_3,grp_2,grp_1,0
101745,2,2,1,0,0,0,1,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_3,grp_2,0
101746,1,1,1,0,0,0,3,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_1,grp_4,0
101747,1,1,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_4,0
101748,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_2,grp_1,grp_2,0
101749,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_2,grp_2,0
101750,0,2,1,1,0,0,2,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_1,,0
101751,0,2,1,1,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,grp_1,0
101752,2,2,0,0,0,2,3,1,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_1,1
101753,2,0,1,1,0,2,3,0,1,1,grp_3,grp_1,grp_2,grp_3,grp_1,grp_2,0
101754,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_1,,0
101755,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_2,grp_1,0
101756,2,2,1,0,0,0,1,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_2,,0
101757,2,0,1,0,0,0,3,0,0,1,grp_1,grp_1,grp_2,grp_2,grp_1,grp_2,0
101758,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_3,,0
101759,0,2,1,0,0,0,1,0,0,0,grp_3,grp_3,grp_4,grp_3,grp_3,grp_4,0
101760,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_3,,0
101761,1,0,1,2,1,2,2,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
101762,2,0,1,0,0,0,3,0,0,1,grp_3,grp_1,grp_3,grp_2,grp_2,,0
101763,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_2,grp_2,grp_2,grp_4,0
101764,2,0,1,0,0,0,1,1,1,1,grp_1,grp_2,grp_2,grp_3,grp_3,grp_3,0
101765,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,grp_3,0
101766,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_1,grp_1,grp_2,,0
101767,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_2,grp_3,0
101768,1,2,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_1,,0
101769,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_2,0
101770,0,2,1,0,0,0,2,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
101771,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,,0
101772,2,2,1,0,0,0,3,0,0,1,grp_3,grp_2,grp_3,grp_2,grp_2,grp_3,0
101773,2,0,1,0,0,0,2,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_4,0
101774,0,0,1,0,0,1,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_3,grp_1,0
101775,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_1,grp_2,0
101776,1,0,1,1,0,0,2,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_2,grp_4,0
101777,2,0,1,1,0,0,3,0,1,1,grp_2,grp_2,grp_2,grp_1,grp_2,grp_2,0
101778,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_3,grp_3,0
101779,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_3,,1
101780,0,0,1,0,0,0,1,1,0,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
101781,2,0,1,0,0,2,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_1,grp_2,0
101782,0,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_4,grp_1,grp_3,grp_4,0
101783,1,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_1,0
101784,2,0,1,0,1,0,3,0,1,1,grp_2,grp_1,grp_3,grp_2,grp_2,grp_4,0
101785,0,0,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_3,,0
101786,1,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_4,grp_3,grp_1,grp_4,0
101787,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_1,grp_1,0
101788,0,0,1,2,1,0,1,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_4,0
101789,1,0,1,0,0,2,3,0,1,1,grp_1,grp_3,grp_2,grp_2,grp_2,,0
101790,0,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_2,0
101791,0,0,1,0,0,0,2,1,0,1,grp_1,grp_3,grp_1,grp_1,grp_1,grp_3,0
101792,0,2,1,0,1,0,1,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_3,0
101793,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,,0
101794,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_4,0
101795,2,2,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_2,grp_3,grp_3,0
101796,0,0,1,0,0,0,3,1,1,1,grp_2,grp_3,grp_2,grp_2,grp_1,,0
101797,2,0,1,0,0,0,3,0,0,1,grp_2,grp_1,grp_3,grp_3,grp_2,grp_2,0
101798,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_1,0
101799,2,2,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_2,,0
101800,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,grp_2,0
101801,1,0,1,0,0,0,3,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_2,,0
101802,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
101803,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_3,grp_2,0
101804,2,1,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_2,grp_2,grp_1,grp_2,0
101805,0,0,1,0,0,1,1,0,0,1,grp_2,grp_3,grp_1,grp_3,grp_3,grp_1,0
101806,1,2,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_2,0
101807,0,0,1,1,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_1,grp_2,0
101808,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_2,grp_1,0
101809,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,grp_4,0
101810,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_1,grp_2,0
101811,2,0,1,1,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_2,grp_1,0
101812,1,0,1,1,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,,0
101813,0,0,1,0,1,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_3,0
101814,0,0,1,0,0,0,2,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,,0
101815,0,0,1,0,0,0,2,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_3,grp_4,0
101816,0,1,1,0,0,0,1,0,0,0,grp_1,grp_3,grp_4,grp_3,grp_3,grp_4,0
101817,1,0,1,2,1,0,3,0,1,1,grp_1,grp_3,grp_4,grp_3,grp_1,grp_4,0
101818,2,2,1,2,1,2,1,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_2,grp_1,0
101819,1,2,1,0,0,0,2,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_3,grp_4,0
101820,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_2,grp_2,0
101821,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_2,grp_2,0
101822,0,2,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,grp_1,0
101823,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_3,grp_2,0
101824,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_3,grp_1,grp_1,grp_1,0
101825,1,2,1,1,0,0,3,1,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
101826,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_2,grp_2,grp_1,grp_2,0
101827,1,2,1,0,0,0,1,1,1,1,grp_2,grp_3,grp_3,grp_2,grp_2,,0
101828,0,0,1,0,1,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,,0
101829,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_4,grp_2,grp_3,grp_1,0
101830,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_1,grp_2,0
101831,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_1,grp_3,grp_1,0
101832,0,2,1,0,0,0,3,1,1,1,grp_1,grp_3,grp_4,grp_1,grp_1,grp_4,0
101833,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_2,0
101834,0,0,1,0,0,0,1,0,0,0,grp_2,grp_3,grp_3,grp_1,grp_3,grp_3,0
101835,1,0,1,1,0,2,3,0,1,1,grp_1,grp_3,grp_1,grp_4,grp_2,,0
